#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.2
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.2.2
SUBJECT_NAME : IZTECH_S002_e
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/2000
DEVICE_PLACEMENT : 
SUBJECT_DESCRIPTION : -
DEVICE_ID : 4536
DEVICE_MODEL : AL0101
HARDWARE_VERSION : 1.0
FIRMWARE_VERSION : 1.8
MEMORY_SIZE : 7963136
LOG_SIZE : 1604588
MEMORY_USAGE : 20.15 %
BATTERY_VOLTAGE : 4.0546
ERROR_FLAG : -
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : -
ORIENTATION : 16
MODE : -
INTERVAL : -
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 13/01/2025 17:28:59
CONNECTION_SYSTEM_DATE_TIME : 13/01/2025 17:27:48
CONNECTION_DEVICE_DATE_TIME : 13/01/2025 17:27:47
DEVICE_PLACEMENT : 
+-------------------------------------------------------+
DATE/TIME;EVENT;TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;IR LIGHT;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR;STATE
06/01/2025 09:31:42;0;17.25;16;20;0.666667;0;0;1;0.0333333;166.16;0.01;218;154;0.0021;0.0091;0.0081;0.0164;0.0267;0.0359;0.0340;0.0166;102.34;0.06;4
06/01/2025 09:32:12;0;17.44;16;222;7.4;6;0.2;18;0.6;166.61;0.01;220;156;0.0021;0.0092;0.0082;0.0166;0.0267;0.0359;0.0340;0.0166;103.67;0.06;4
06/01/2025 09:32:42;0;17.50;16;84;2.8;1;0.0333333;12;0.4;123.62;0.01;219;156;0.0015;0.0066;0.0059;0.0120;0.0199;0.0268;0.0255;0.0125;74.49;0.05;4
06/01/2025 09:33:12;0;17.56;16;0;0;0;0;0;0;181.62;0.01;219;156;0.0023;0.0099;0.0089;0.0179;0.0291;0.0392;0.0371;0.0181;112.38;0.07;4
06/01/2025 09:33:42;0;17.69;16;95;3.16667;1;0.0333333;10;0.333333;135.14;0.01;219;154;0.0017;0.0070;0.0063;0.0128;0.0219;0.0296;0.0281;0.0138;79.14;0.05;4
06/01/2025 09:34:12;0;17.81;16;17;0.566667;0;0;1;0.0333333;181.45;0.01;219;154;0.0023;0.0099;0.0090;0.0179;0.0291;0.0391;0.0370;0.0180;112.61;0.07;4
06/01/2025 09:34:42;0;17.81;16;0;0;0;0;0;0;182.13;0.01;219;156;0.0023;0.0099;0.0089;0.0179;0.0292;0.0393;0.0372;0.0181;112.74;0.07;4
06/01/2025 09:35:12;0;17.94;16;0;0;0;0;0;0;181.78;0.01;219;156;0.0023;0.0099;0.0089;0.0178;0.0292;0.0392;0.0371;0.0181;112.40;0.07;4
06/01/2025 09:35:42;0;18.00;16;0;0;0;0;0;0;181.83;0.01;220;154;0.0023;0.0099;0.0089;0.0179;0.0292;0.0392;0.0371;0.0181;112.38;0.07;4
06/01/2025 09:36:12;0;18.06;16;24;0.8;0;0;1;0.0333333;177.76;0.01;220;154;0.0023;0.0098;0.0089;0.0178;0.0284;0.0382;0.0362;0.0176;111.71;0.07;4
